date,sex,age_range,at_code,events,daily_population,max_hum,min_hum,max_temp,min_temp,season,incidence,day_of_week
2010-01-01,Male,60-64,AT06,1,12837.0,97.0,32.0,12.1,-2.0,winter,7.789982083041209,4
2010-01-02,Male,60-64,AT01,1,129543.6408839779,100.0,41.0,13.5,-0.6,winter,0.7719406318798941,5
2010-01-02,Male,65-69,AT01,3,105905.14364640883,100.0,41.0,13.5,-0.6,winter,2.832723602185235,5
2010-01-02,Male,75-79,AT02,1,11168.110497237569,100.0,25.0,12.9,-6.9,winter,8.954066135425057,5
2010-01-02,Male,75-79,AT06,1,8665.121546961325,100.0,31.0,9.4,-4.2,winter,11.540519017308867,5
2010-01-03,Male,55-59,AT01,1,134446.3535911602,100.0,53.0,16.0,-0.6,winter,0.743791090862095,6
2010-01-03,Male,60-64,AT01,1,129538.2817679558,100.0,53.0,16.0,-0.6,winter,0.7719725677628777,6
2010-01-03,Male,55-59,AT02,1,20629.812154696134,95.0,41.0,14.1,-3.9,winter,4.847353880400514,6
2010-01-04,Female,70-74,AT06,2,9994.099447513812,100.0,68.0,10.4,-0.9,winter,20.011808072387463,0
2010-01-04,Female,75-79,AT06,1,11749.707182320442,100.0,68.0,10.4,-0.9,winter,8.51085039382667,0
2010-01-04,Male,35-39,AT05,1,16813.13259668508,100.0,68.0,11.8,1.7,winter,5.9477315976034255,0
2010-01-04,Male,45-49,AT02,1,28044.740331491714,100.0,24.0,12.2,-3.8,winter,3.565731000465318,0
2010-01-04,Male,70-74,AT03,1,9252.060773480664,100.0,60.0,12.8,2.4,winter,10.808402846491418,0
2010-01-05,Male,35-39,AT06,1,23436.03314917127,100.0,69.0,8.9,-0.2,winter,4.2669337154242815,1
2010-01-05,Male,45-49,AT01,1,178373.28729281767,100.0,64.0,12.4,1.8,winter,0.560622061283425,1
2010-01-05,Male,50-54,AT01,1,155242.0497237569,100.0,64.0,12.4,1.8,winter,0.6441553701329212,1
2010-01-05,Male,65-69,AT01,1,105911.57458563536,100.0,64.0,12.4,1.8,winter,0.9441838665059642,1
2010-01-05,Male,70-74,AT01,1,81393.66850828729,100.0,64.0,12.4,1.8,winter,1.228596791774022,1
2010-01-05,Male,75-79,AT01,1,74987.44198895028,100.0,64.0,12.4,1.8,winter,1.3335566242509704,1
2010-01-05,Male,60-64,AT08,1,11995.298342541437,100.0,52.0,11.3,0.0,winter,8.336599652994797,1
2010-01-05,Male,65-69,AT03,1,12589.773480662983,100.0,50.0,11.4,-1.4,winter,7.9429546650377025,1
2010-01-06,Male,45-49,AT01,2,178386.3591160221,100.0,33.0,11.8,-3.5,winter,1.121161959866676,2
2010-01-07,Female,65-69,AT05,1,7822.6629834254145,99.0,62.0,4.4,-2.5,winter,12.783370600507663,3
2010-01-07,Female,75-79,AT01,2,104157.69613259668,100.0,46.0,8.8,-2.4,winter,1.9201653591242307,3
2010-01-07,Female,80-84,AT01,1,81710.09392265194,100.0,46.0,8.8,-2.4,winter,1.223839004452272,3
2010-01-07,Male,60-64,AT01,1,129516.8453038674,100.0,46.0,8.8,-2.4,winter,0.7721003377235129,3
2010-01-07,Male,75-79,AT01,1,74991.66298342541,100.0,46.0,8.8,-2.4,winter,1.3334815634386172,3
2010-01-08,Male,45-49,AT01,1,178412.50276243093,99.0,39.0,9.4,-2.9,winter,0.5604988352927104,4
2010-01-08,Male,50-54,AT02,1,24171.270718232045,99.0,25.0,10.9,-15.0,winter,4.137142857142857,4
2010-01-08,Male,50-54,AT03,1,19791.86740331492,100.0,45.0,5.3,-8.3,winter,5.0525803332358175,4
2010-01-08,Male,60-64,AT03,1,15630.740331491712,100.0,45.0,5.3,-8.3,winter,6.397649623705095,4
2010-01-08,Male,85-89,AT04,1,1514.6961325966852,99.0,38.0,4.8,-7.7,winter,66.0198424277794,4
2010-01-09,Female,70-74,AT01,1,99643.24309392265,97.0,29.0,8.3,-6.2,winter,1.0035803421787575,5
2010-01-09,Female,75-79,AT06,1,11747.552486187846,97.0,23.0,6.1,-7.9,winter,8.512411425067029,5
2010-01-09,Female,80-84,AT06,1,9296.690607734807,97.0,23.0,6.1,-7.9,winter,10.756515863483768,5
2010-01-09,Male,70-74,AT06,1,8260.53038674033,97.0,23.0,6.1,-7.9,winter,12.10576020161107,5
2010-01-09,Male,60-64,AT02,1,18363.977900552487,99.0,28.0,7.2,-14.8,winter,5.445443277133951,5
2010-01-10,Female,55-59,AT01,1,145818.53038674034,92.0,25.0,9.0,-6.2,winter,0.6857838968393091,6
2010-01-10,Male,45-49,AT01,2,178438.6464088398,92.0,25.0,9.0,-6.2,winter,1.120833429445316,6
2010-01-10,Male,50-54,AT01,2,155290.86187845303,92.0,25.0,9.0,-6.2,winter,1.2879057890511358,6
2010-01-10,Male,60-64,AT03,1,15631.237569060773,94.0,38.0,9.1,-7.8,winter,6.397446111236389,6
2010-01-11,Female,45-49,AT01,1,179135.9502762431,93.0,33.0,9.8,-4.6,winter,0.5582352389109576,0
2010-01-11,Male,40-44,AT01,1,207004.13812154697,93.0,33.0,9.8,-4.6,winter,0.48308213018081225,0
2010-01-11,Male,50-54,AT01,1,155300.62430939227,93.0,33.0,9.8,-4.6,winter,0.6439124146776027,0
2010-01-11,Male,55-59,AT01,1,134503.7679558011,93.0,33.0,9.8,-4.6,winter,0.7434735957200895,0
2010-01-11,Male,60-64,AT01,1,129495.408839779,93.0,33.0,9.8,-4.6,winter,0.7722281499858205,0
2010-01-11,Male,80-84,AT01,1,48240.95027624309,93.0,33.0,9.8,-4.6,winter,2.0729276564281602,0
2010-01-11,Male,85-89,AT01,2,23990.662983425413,93.0,33.0,9.8,-4.6,winter,8.336576614751136,0
2010-01-11,Male,35-39,AT05,1,16820.441988950275,97.0,55.0,7.1,-4.5,winter,5.945146986368862,0
2010-01-11,Male,65-69,AT05,1,7127.027624309392,97.0,55.0,7.1,-4.5,winter,14.031094766479171,0
2010-01-11,Male,60-64,AT08,1,11998.745856353591,98.0,40.0,9.8,-4.2,winter,8.334204357453563,0
2010-01-12,Female,65-69,AT01,1,119332.23756906077,100.0,48.0,9.6,-5.9,winter,0.8379965216199631,1
2010-01-12,Female,75-79,AT01,1,104158.27624309392,100.0,48.0,9.6,-5.9,winter,0.9600773323726195,1
2010-01-12,Male,50-54,AT01,1,155310.38674033148,100.0,48.0,9.6,-5.9,winter,0.6438719399185663,1
2010-01-12,Male,65-69,AT01,1,105926.58011049723,100.0,48.0,9.6,-5.9,winter,0.9440501137267442,1
2010-01-12,Male,60-64,AT05,1,8556.861878453039,100.0,67.0,4.8,-6.4,winter,11.686527306442699,1
2010-01-13,Female,65-69,AT01,1,119337.0773480663,100.0,35.0,15.1,0.2,winter,0.8379625362227825,2
2010-01-13,Female,75-79,AT01,1,104158.39226519337,100.0,35.0,15.1,0.2,winter,0.9600762629418678,2
2010-01-13,Male,55-59,AT01,1,134518.12154696134,100.0,35.0,15.1,0.2,winter,0.7433942642820002,2
2010-01-13,Male,80-84,AT01,1,48252.74033149171,100.0,35.0,15.1,0.2,winter,2.0724211581147425,2
2010-01-14,Female,40-44,AT01,1,197956.60220994474,100.0,50.0,16.1,2.7,winter,0.5051612266710057,3
2010-01-14,Female,65-69,AT01,1,119341.91712707182,100.0,50.0,16.1,2.7,winter,0.8379285535820822,3
2010-01-14,Female,70-74,AT01,1,99675.89502762431,100.0,50.0,16.1,2.7,winter,1.0032515882830635,3
2010-01-14,Female,80-84,AT01,1,81753.37016574586,100.0,50.0,16.1,2.7,winter,1.2231911638292234,3
2010-01-14,Male,30-34,AT01,1,240621.86187845303,100.0,50.0,16.1,2.7,winter,0.4155898355175794,3
2010-01-14,Male,50-54,AT01,1,155329.91160220993,100.0,50.0,16.1,2.7,winter,0.6437910056634402,3
2010-01-14,Male,85-89,AT01,1,24002.861878453037,100.0,50.0,16.1,2.7,winter,4.166169872008817,3
2010-01-14,Male,40-44,AT03,1,26412.67955801105,100.0,48.0,13.5,1.4,winter,3.7860603949844114,3
2010-01-14,Male,45-49,AT02,1,28060.54143646409,100.0,47.0,17.4,-6.2,winter,3.5637231101340077,3
2010-01-14,Male,55-59,AT05,1,9813.977900552487,100.0,57.0,11.8,2.7,winter,10.189548113244722,3
2010-01-15,Female,30-34,AT01,1,225491.29834254144,98.0,28.0,18.0,-0.5,winter,0.4434760930246233,4
2010-01-15,Female,45-49,AT01,2,179179.53038674034,98.0,28.0,18.0,-0.5,winter,1.116198929466557,4
2010-01-15,Male,50-54,AT01,1,155339.67403314917,98.0,28.0,18.0,-0.5,winter,0.6437505461654323,4
2010-01-15,Male,55-59,AT01,1,134532.47513812155,98.0,28.0,18.0,-0.5,winter,0.7433149497720323,4
2010-01-16,Female,80-84,AT06,1,9303.419889502762,99.0,19.0,14.1,-2.9,winter,10.748735538942194,5
2010-01-16,Male,45-49,AT02,1,28063.701657458565,100.0,10.0,14.0,-3.4,winter,3.563321803395196,5
2010-01-17,Male,45-49,AT01,1,178530.14917127072,100.0,71.0,13.2,5.0,winter,0.5601294821305852,6
2010-01-17,Male,55-59,AT01,1,134546.82872928175,100.0,71.0,13.2,5.0,winter,0.743235652184768,6
2010-01-17,Male,65-69,AT01,1,105937.29834254144,100.0,71.0,13.2,5.0,winter,0.9439545992258216,6
2010-01-17,Male,70-74,AT01,1,81512.67403314917,100.0,71.0,13.2,5.0,winter,1.2268030853623142,6
2010-01-18,Male,55-59,AT06,1,14655.93370165746,100.0,64.0,13.6,-0.3,winter,6.823174970332382,0
2010-01-18,Male,60-64,AT01,1,129457.89502762431,100.0,70.0,12.2,4.2,winter,0.7724519232964628,0
2010-01-18,Male,80-84,AT01,1,48282.21546961326,100.0,70.0,12.2,4.2,winter,2.071155994549084,0
2010-01-19,Female,70-74,AT01,1,99708.54696132596,100.0,82.0,12.0,3.9,winter,1.0029230497039245,1
2010-01-19,Male,65-69,AT01,1,105941.58563535912,100.0,82.0,12.0,3.9,winter,0.9439163988369071,1
2010-01-19,Male,70-74,AT01,1,81532.50828729282,100.0,82.0,12.0,3.9,winter,1.2265046433703968,1
2010-01-19,Male,40-44,AT02,1,31184.596685082874,99.0,9.0,10.7,-4.5,winter,3.2067113456636402,1
2010-01-19,Male,60-64,AT06,1,12845.850828729283,100.0,75.0,10.5,-0.9,winter,7.784614762640214,1
2010-01-20,Female,80-84,AT06,1,9307.265193370165,100.0,32.0,14.4,-0.5,winter,10.74429469047824,2
2010-01-20,Male,50-54,AT01,1,155388.4861878453,100.0,54.0,16.3,2.6,winter,0.6435483249325982,2
2010-01-20,Male,60-64,AT01,1,129447.1767955801,100.0,54.0,16.3,2.6,winter,0.7725158823503553,2
2010-01-20,Male,70-74,AT01,1,81542.42541436464,100.0,54.0,16.3,2.6,winter,1.2263554768188665,2
2010-01-21,Male,45-49,AT06,1,19514.022099447513,100.0,33.0,14.0,-2.9,winter,5.124520177868981,3
2010-01-21,Male,55-59,AT06,1,14658.569060773481,100.0,33.0,14.0,-2.9,winter,6.821948280586356,3
2010-01-21,Male,55-59,AT01,1,134575.5359116022,100.0,35.0,15.6,0.3,winter,0.7430771077566904,3
2010-01-22,Female,60-64,AT01,1,142660.96132596684,98.0,24.0,16.4,-1.3,winter,0.7009626114288507,4
2010-01-22,Male,50-54,AT01,1,155408.01104972375,98.0,24.0,16.4,-1.3,winter,0.6434674720082763,4
2010-01-22,Male,60-64,AT01,1,129436.45856353591,98.0,24.0,16.4,-1.3,winter,0.7725798519967496,4
2010-01-22,Male,80-84,AT01,1,48305.7955801105,98.0,24.0,16.4,-1.3,winter,2.0701449753406846,4
2010-01-23,Male,45-49,AT01,1,178608.58011049725,98.0,53.0,13.5,-1.3,winter,0.5598835170076063,5
2010-01-23,Male,55-59,AT01,2,134589.88950276244,98.0,53.0,13.5,-1.3,winter,1.485995721810107,5
2010-01-23,Male,60-64,AT01,1,129431.09944751381,98.0,53.0,13.5,-1.3,winter,0.7726118407929576,5
2010-01-23,Male,75-79,AT01,1,75025.43093922651,98.0,53.0,13.5,-1.3,winter,1.3328813809947169,5
2010-01-23,Male,65-69,AT05,1,7133.060773480663,98.0,61.0,11.7,-2.7,winter,14.019227253997418,5
2010-01-24,Female,70-74,AT01,1,99741.19889502763,100.0,49.0,15.3,2.5,winter,1.0025947262298778,6
2010-01-24,Female,80-84,AT01,1,81815.19337016574,100.0,49.0,15.3,2.5,winter,1.2222668661010025,6
2010-01-24,Male,50-54,AT01,1,155427.5359116022,100.0,49.0,15.3,2.5,winter,0.6433866393975001,6
2010-01-24,Male,55-59,AT01,2,134597.06629834254,100.0,49.0,15.3,2.5,winter,1.4859164876349378,6
2010-01-24,Male,60-64,AT01,2,129425.74033149172,100.0,49.0,15.3,2.5,winter,1.5452876644765559,6
2010-01-24,Female,70-74,AT06,1,9994.762430939227,98.0,54.0,12.2,-0.6,winter,10.005240313711269,6
2010-01-24,Male,55-59,AT02,1,20669.839779005524,100.0,54.0,14.6,-5.5,winter,4.837966867143817,6
2010-01-25,Female,55-59,AT02,1,20056.292817679558,100.0,30.0,12.6,-8.7,winter,4.985966295418779,0
2010-01-25,Male,40-44,AT03,1,26429.331491712706,100.0,65.0,11.1,-1.3,winter,3.783674968523378,0
2010-01-25,Male,45-49,AT01,1,178634.72375690608,100.0,38.0,11.6,-0.4,winter,0.5598015766301089,0
2010-01-25,Male,75-79,AT01,1,75029.65193370165,100.0,38.0,11.6,-0.4,winter,1.3328063961747132,0
2010-01-26,Male,40-44,AT01,1,207176.8453038674,97.0,31.0,13.7,-2.0,winter,0.482679422274866,1
2010-01-26,Male,75-79,AT02,1,11170.762430939227,100.0,5.0,12.6,-12.6,winter,8.951940444372346,1
2010-01-27,Female,65-69,AT01,1,119404.83425414364,100.0,33.0,13.4,-3.6,winter,0.8374870299401613,2
2010-01-27,Female,75-79,AT01,1,104160.01657458564,100.0,33.0,13.4,-3.6,winter,0.9600612911615007,2
2010-01-27,Male,45-49,AT01,1,178660.86740331491,100.0,33.0,13.4,-3.6,winter,0.5597196602334674,2
2010-01-27,Male,80-84,AT01,1,48335.270718232045,100.0,33.0,13.4,-3.6,winter,2.068882588512741,2
2010-01-27,Male,35-39,AT02,1,34137.988950276245,98.0,10.0,13.0,-14.8,winter,2.9292879596878185,2
2010-01-28,Female,65-69,AT02,1,15265.756906077348,100.0,9.0,13.5,-5.5,winter,6.5506086999321775,3
2010-01-28,Male,45-49,AT01,2,178673.93922651935,95.0,14.0,12.6,-3.1,winter,1.119357422049356,3
2010-01-28,Male,70-74,AT05,1,5855.138121546961,100.0,44.0,11.3,-5.7,winter,17.079016399630113,3
2010-01-29,Female,75-79,AT01,1,104160.24861878454,99.0,39.0,13.0,-2.2,winter,0.9600591523738523,4
2010-01-29,Male,40-44,AT01,1,207211.38674033148,99.0,39.0,13.0,-2.2,winter,0.48259896124972973,4
2010-01-29,Male,55-59,AT01,1,134632.9502762431,99.0,39.0,13.0,-2.2,winter,0.7427602217348548,4
2010-01-29,Male,80-84,AT01,1,48347.06077348066,99.0,39.0,13.0,-2.2,winter,2.0683780647706307,4
2010-01-29,Male,60-64,AT07,1,1942.3204419889503,100.0,25.0,11.6,-9.4,winter,51.48481055865286,4
2010-01-29,Male,80-84,AT02,1,7598.408839779006,98.0,39.0,13.5,-7.1,winter,13.160650092488105,4
2010-01-30,Male,40-44,AT01,2,207222.9005524862,100.0,22.0,14.7,-0.3,winter,0.9651442937376665,5
2010-01-30,Male,45-49,AT01,1,178700.08287292818,100.0,22.0,14.7,-0.3,winter,0.5595968305795862,5
2010-01-30,Male,50-54,AT01,2,155486.11049723756,100.0,22.0,14.7,-0.3,winter,1.286288526739842,5
2010-01-30,Male,70-74,AT01,2,81641.59668508287,100.0,22.0,14.7,-0.3,winter,2.449731608893717,5
2010-01-30,Male,75-79,AT01,1,75040.2044198895,100.0,22.0,14.7,-0.3,winter,1.332618971031146,5
2010-01-30,Male,50-54,AT02,1,24216.121546961327,98.0,18.0,14.1,-12.4,winter,4.129480429228691,5
2010-01-31,Female,70-74,AT01,1,99786.91160220995,100.0,54.0,10.1,-2.0,winter,1.0021354343407232,6
2010-01-31,Female,75-79,AT01,1,104160.48066298342,100.0,54.0,10.1,-2.0,winter,0.9600570135957334,6
2010-01-31,Male,50-54,AT01,1,155495.8729281768,100.0,54.0,10.1,-2.0,winter,0.6431038851184802,6
2010-01-31,Male,60-64,AT01,1,129388.22651933701,100.0,54.0,10.1,-2.0,winter,0.7728678465583192,6
2010-01-31,Male,70-74,AT01,1,81651.51381215469,100.0,54.0,10.1,-2.0,winter,1.2247170362334905,6
2010-01-31,Male,40-44,AT04,1,7531.149171270718,98.0,37.0,13.9,-1.8,winter,13.27818606773489,6
2010-01-31,Male,40-44,AT05,1,15682.022099447513,99.0,42.0,11.3,-3.9,winter,6.376728674774859,6
2010-01-31,Male,70-74,AT05,1,5854.375690607735,99.0,42.0,11.3,-3.9,winter,17.08124064542553,6
2010-01-31,Male,70-74,AT03,1,9288.60773480663,96.0,34.0,14.2,-1.2,winter,10.765876098446503,6
2010-02-01,Male,35-39,AT02,1,34142.60220994475,100.0,15.0,12.1,-13.2,winter,2.9288921619123953,0
2010-02-01,Male,45-49,AT06,1,19522.834254143647,100.0,13.0,11.6,-7.4,winter,5.122207088285625,0
2010-02-01,Male,50-54,AT01,1,155505.63535911602,100.0,31.0,12.4,-3.4,winter,0.643063511936822,0
2010-02-01,Male,60-64,AT01,1,129382.86740331491,100.0,31.0,12.4,-3.4,winter,0.7728998592083909,0
2010-02-01,Male,60-64,AT03,1,15636.707182320442,95.0,29.0,13.2,-5.5,winter,6.395208328327875,0
2010-02-02,Female,40-44,AT01,1,198116.79005524862,100.0,38.0,13.2,-3.6,winter,0.5047527772487789,1
2010-02-02,Female,60-64,AT01,1,142620.60773480663,100.0,38.0,13.2,-3.6,winter,0.7011609443282083,1
2010-02-02,Male,60-64,AT01,1,129377.50828729282,100.0,38.0,13.2,-3.6,winter,0.7729318745105388,1
2010-02-02,Male,65-69,AT01,1,105971.59668508287,100.0,38.0,13.2,-3.6,winter,0.9436490826610008,1
2010-02-02,Male,75-79,AT01,1,75046.53591160222,100.0,38.0,13.2,-3.6,winter,1.3325065412451633,1
2010-02-02,Female,65-69,AT04,1,4599.7569060773485,96.0,29.0,13.4,-4.6,winter,21.74027933256141,1
2010-02-02,Female,70-74,AT06,1,9995.060773480664,98.0,31.0,11.6,-8.1,winter,10.004941667320765,1
2010-02-02,Female,75-79,AT06,1,11737.209944751381,98.0,31.0,11.6,-8.1,winter,8.519912353166843,1
2010-02-02,Male,60-64,AT06,1,12852.734806629835,98.0,31.0,11.6,-8.1,winter,7.780445290788769,1
2010-02-02,Female,80-84,AT03,1,8202.585635359115,98.0,30.0,13.3,-5.5,winter,12.191277780621661,1
2010-02-03,Female,40-44,AT03,1,23358.806629834253,100.0,20.0,16.5,-4.4,winter,4.281040619270264,2
2010-02-03,Female,70-74,AT06,1,9995.093922651933,98.0,8.0,16.1,-6.7,winter,10.004908485489015,2
2010-02-03,Male,45-49,AT01,1,178752.37016574584,98.0,11.0,16.2,-4.4,winter,0.5594331415425501,2
2010-02-03,Male,65-69,AT01,1,105973.74033149172,98.0,11.0,16.2,-4.4,winter,0.9436299944419672,2
2010-02-03,Male,65-69,AT04,1,4589.2430939226515,98.0,10.0,16.2,-3.8,winter,21.79008563142492,2
2010-02-04,Female,80-84,AT01,2,81883.19889502763,100.0,4.0,12.5,-3.2,winter,2.4425035013152745,3
2010-02-04,Male,50-54,AT01,1,155534.9226519337,100.0,4.0,12.5,-3.2,winter,0.6429424228009974,3
2010-02-04,Male,80-84,AT01,1,48382.43093922652,100.0,4.0,12.5,-3.2,winter,2.0668659688805353,3
2010-02-05,Female,40-44,AT01,1,198142.08287292818,100.0,29.0,17.8,1.9,winter,0.5046883456056716,4
2010-02-05,Male,45-49,AT01,1,178778.5138121547,100.0,29.0,17.8,1.9,winter,0.5593513329295908,4
2010-02-05,Male,70-74,AT01,1,81701.09944751381,100.0,29.0,17.8,1.9,winter,1.223973736904749,4
2010-02-05,Male,80-84,AT01,1,48388.325966850825,100.0,29.0,17.8,1.9,winter,2.06661416781615,4
2010-02-05,Male,25-29,AT02,1,27735.2817679558,100.0,29.0,16.8,-6.4,winter,3.6055159214403902,4
2010-02-06,Female,65-69,AT01,1,119453.2320441989,97.0,31.0,18.4,-0.5,winter,0.8371477128638846,5
2010-02-06,Female,70-74,AT01,1,99826.09392265194,97.0,31.0,18.4,-0.5,winter,1.001742090374515,5
2010-02-06,Male,35-39,AT01,1,236583.11602209945,97.0,31.0,18.4,-0.5,winter,0.4226844319298716,5
2010-02-06,Male,55-59,AT01,1,134690.36464088398,97.0,31.0,18.4,-0.5,winter,0.7424436058705712,5
2010-02-06,Male,85-89,AT01,1,24096.38674033149,97.0,31.0,18.4,-0.5,winter,4.149999793646419,5
2010-02-06,Male,60-64,AT06,1,12854.701657458563,97.0,30.0,16.2,-5.0,winter,7.779254833345582,5
2010-02-07,Female,50-54,AT01,1,164093.13259668509,97.0,23.0,17.2,-1.0,winter,0.6094100247679721,6
2010-02-07,Male,60-64,AT01,2,129350.71270718232,97.0,23.0,17.2,-1.0,winter,1.5461839816279175,6
2010-02-07,Female,70-74,AT02,1,12801.303867403314,99.0,7.0,17.1,-7.9,winter,7.811704263550501,6
2010-02-07,Male,50-54,AT02,1,24232.43093922652,99.0,7.0,17.1,-7.9,winter,4.126701124241063,6
2010-02-07,Male,40-44,AT06,1,20863.88950276243,96.0,17.0,16.2,-3.8,winter,4.792970169189199,6
2010-02-07,Male,45-49,AT07,1,3205.5911602209944,99.0,9.0,14.9,-9.5,winter,31.195494060791574,6
2010-02-08,Female,70-74,AT01,1,99839.1546961326,100.0,55.0,12.5,2.0,winter,1.0016110443278186,0
2010-02-08,Male,55-59,AT01,1,134704.7182320442,100.0,55.0,12.5,2.0,winter,0.7423644940761365,0
2010-02-08,Male,60-64,AT01,1,129345.35359116022,100.0,55.0,12.5,2.0,winter,0.7731240220354868,0
2010-02-08,Male,65-69,AT01,1,105984.45856353591,100.0,55.0,12.5,2.0,winter,0.9435345649291748,0
2010-02-08,Male,50-54,AT05,1,11906.817679558011,99.0,58.0,10.3,0.2,winter,8.398549695749777,0
2010-02-09,Male,60-64,AT01,1,129339.99447513813,100.0,51.0,10.4,-0.5,winter,0.7731560559113995,1
2010-02-09,Male,75-79,AT01,1,75061.30939226519,100.0,51.0,10.4,-0.5,winter,1.3322442788388749,1
2010-02-09,Male,80-84,AT01,1,48411.90607734807,100.0,51.0,10.4,-0.5,winter,2.065607576785538,1
2010-02-09,Male,60-64,AT02,1,18379.39226519337,100.0,44.0,10.7,-12.8,winter,5.440876311747182,1
2010-02-09,Male,80-84,AT05,1,4848.281767955801,100.0,38.0,13.3,-1.4,winter,20.62586392171744,1
2010-02-10,Male,50-54,AT01,2,155593.49723756907,100.0,22.0,14.2,-4.8,winter,1.2854007625693284,2
2010-02-10,Male,55-59,AT01,1,134719.07182320443,100.0,22.0,14.2,-4.8,winter,0.7422853991395723,2
2010-02-10,Male,60-64,AT01,2,129334.63535911602,100.0,22.0,14.2,-4.8,winter,1.5463761848840532,2
2010-02-10,Male,65-69,AT01,1,105988.74585635359,100.0,22.0,14.2,-4.8,winter,0.9434963985282916,2
2010-02-10,Male,65-69,AT06,1,10174.110497237569,100.0,12.0,12.2,-9.1,winter,9.828869071861522,2
2010-02-11,Female,75-79,AT01,1,104161.75690607735,96.0,12.0,8.8,-8.5,winter,0.960045250486414,3
2010-02-11,Male,50-54,AT01,1,155603.25966850828,96.0,12.0,8.8,-8.5,winter,0.642660058748361,3
2010-02-11,Male,55-59,AT01,1,134726.24861878454,96.0,12.0,8.8,-8.5,winter,0.7422458579913079,3
2010-02-11,Male,70-74,AT01,1,81760.60220994476,96.0,12.0,8.8,-8.5,winter,1.2230829677993338,3
2010-02-11,Male,80-84,AT01,1,48423.696132596684,96.0,12.0,8.8,-8.5,winter,2.0651046488928473,3
2010-02-11,Male,50-54,AT02,1,24240.585635359115,100.0,17.0,6.1,-20.6,winter,4.125312874212601,3
2010-02-11,Male,65-69,AT02,1,14731.082872928177,100.0,17.0,6.1,-20.6,winter,6.7883672139115765,3
2010-02-11,Male,60-64,AT06,1,12857.160220994476,93.0,15.0,5.2,-10.6,winter,7.777767273733577,3
2010-02-12,Female,80-84,AT05,1,6815.674033149171,88.0,29.0,9.6,-7.0,winter,14.672063175796447,4
2010-02-12,Male,40-44,AT01,1,207372.58011049725,93.0,23.0,9.8,-7.5,winter,0.48222383087829446,4
2010-02-12,Male,55-59,AT01,1,134733.42541436464,93.0,23.0,9.8,-7.5,winter,0.7422063210554912,4
2010-02-12,Male,60-64,AT01,1,129323.91712707182,93.0,23.0,9.8,-7.5,winter,0.7732521734687439,4
2010-02-12,Male,65-69,AT01,2,105993.03314917127,93.0,23.0,9.8,-7.5,winter,1.88691647042996,4
2010-02-12,Male,80-84,AT01,1,48429.591160220996,93.0,23.0,9.8,-7.5,winter,2.064853276773846,4
2010-02-12,Male,40-44,AT02,1,31209.39226519337,96.0,23.0,8.4,-18.2,winter,3.2041636424790667,4
2010-02-13,Female,80-84,AT01,1,81938.83977900553,100.0,40.0,7.6,-5.3,winter,1.2204224549640514,5
2010-02-13,Male,65-69,AT01,1,105995.1767955801,100.0,40.0,7.6,-5.3,winter,0.9434391547160464,5
2010-02-13,Male,80-84,AT01,1,48435.4861878453,100.0,40.0,7.6,-5.3,winter,2.064601965843271,5
2010-02-13,Male,30-34,AT04,1,8878.033149171271,90.0,36.0,9.7,-7.0,winter,11.263756095496737,5
2010-02-13,Male,30-34,AT05,1,17815.160220994476,95.0,42.0,6.8,-8.4,winter,5.613196780692092,5
2010-02-13,Male,55-59,AT06,1,14678.773480662983,99.0,37.0,8.7,-9.9,winter,6.812558292539533,5
2010-02-13,Male,70-74,AT06,1,8262.850828729283,99.0,37.0,8.7,-9.9,winter,12.10236056208444,5
2010-02-14,Male,45-49,AT01,1,178896.16022099447,100.0,37.0,9.3,-6.5,winter,0.5589834900674656,6
2010-02-14,Male,55-59,AT01,1,134747.77900552485,100.0,37.0,9.3,-6.5,winter,0.7421272598185077,6
2010-02-14,Male,60-64,AT01,1,129313.19889502763,100.0,37.0,9.3,-6.5,winter,0.7733162651182796,6
2010-02-14,Male,65-69,AT01,1,105997.32044198895,100.0,37.0,9.3,-6.5,winter,0.9434200749888653,6
2010-02-14,Male,75-79,AT01,1,75071.86187845304,100.0,37.0,9.3,-6.5,winter,1.3320570117457255,6
2010-02-14,Male,45-49,AT06,1,19533.24861878453,99.0,39.0,7.5,-9.5,winter,5.119476127684825,6
2010-02-15,Female,55-59,AT03,1,16779.57458563536,100.0,44.0,8.0,-8.8,winter,5.959626657377112,0
2010-02-15,Male,55-59,AT03,1,17053.635359116022,100.0,44.0,8.0,-8.8,winter,5.863852363100105,0
2010-02-15,Male,50-54,AT01,2,155642.3093922652,100.0,49.0,7.9,-6.9,winter,1.2849976383731248,0
2010-02-15,Male,55-59,AT01,1,134754.95580110498,100.0,49.0,7.9,-6.9,winter,0.742087735515995,0
2010-02-15,Male,60-64,AT01,1,129307.83977900553,100.0,49.0,7.9,-6.9,winter,0.7733483149274298,0
2010-02-15,Male,75-79,AT01,1,75073.9723756906,100.0,49.0,7.9,-6.9,winter,1.332019564644492,0
2010-02-15,Male,55-59,AT02,1,20711.773480662985,99.0,17.0,6.0,-13.6,winter,4.828171768746043,0
2010-02-16,Female,60-64,AT01,1,142569.24861878454,100.0,64.0,13.4,0.8,winter,0.7014135303987586,1
2010-02-16,Female,65-69,AT01,1,119501.62983425414,100.0,64.0,13.4,0.8,winter,0.8368086706323384,1
2010-02-16,Female,85-89,AT01,1,52090.900552486186,100.0,64.0,13.4,0.8,winter,1.9197210825572342,1
